35,350
45,295
45,415
45,610
65,325
70,600
135,340
330,350
345,465
345,650
360,430
365,35
380,175
390,690
435,165
465,135
470,100
480,630
480,645
485,685
490,585
490,650
495,570
500,505
500,730
505,690
510,435
510,560
520,580
525,555
